accommodates,bathrooms,bedrooms,beds,cleaning_fee,host_response_rate,room_type_Entire home/apt,room_type_Private room,instant_bookable_t,"""Air conditioning""","""Coffee maker""","""Cooking basics""","""Family/kid friendly""","""Free parking on premises""","""Hot water""","""Private entrance""","""Self Check-In""","""Wireless Internet""",Kitchen,longitude,latitude,"""Hair dryer""","""Laptop friendly workspace""",log_price,Iron,Shampoo,Hangers,Dryer,Washer,"""First aid kit""",Essentials,"""Smoke detector""",TV,review_scores_rating
4,1.0,2.0,3.0,1,100,1,0,0,1,0,0,1,1,0,0,1,1,1,-118.1874670869716,34.12554571849968,1,1,0.0,1,1,1,1,1,0,1,1,1,94.0
4,1.0,1.0,2.0,1,99,1,0,0,1,0,0,1,1,0,0,1,1,1,-118.25777852122728,34.050296962379754,1,1,0.0,1,1,1,1,1,0,1,1,1,92.0
2,1.0,1.0,1.0,0,90,1,0,0,1,0,0,1,1,0,0,0,1,0,-76.95873010628749,38.92799120829925,1,1,0.0,1,1,1,0,0,1,1,1,1,98.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.98257732581136,40.745025746518905,0,0,0.0,0,1,0,0,1,0,1,1,1,100.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,1,1,1,-77.03872569691316,38.93199684739681,1,1,0.0,1,1,1,0,0,1,1,1,1,98.0
6,1.0,2.0,3.0,1,100,1,0,0,1,0,1,0,0,0,0,0,1,1,-71.07190841952306,42.34359779653108,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
4,1.0,1.0,2.0,0,100,0,1,0,1,0,0,1,1,0,0,0,1,1,-117.90620411722384,33.95880647923565,1,1,0.0,1,1,1,1,1,1,1,1,1,80.0
1,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-73.92643288133655,40.69067405803947,0,0,0.0,0,0,0,0,0,1,0,1,1,100.0
4,1.0,1.0,2.0,1,95,0,1,0,1,0,0,1,1,0,0,0,1,1,-73.92387893137138,40.66922601867088,0,1,0.0,1,1,1,0,0,0,1,1,0,77.0
2,1.0,1.0,1.0,0,100,1,0,1,0,0,0,0,0,0,1,0,1,1,-122.44415204365238,37.78745416277846,1,1,0.0,1,1,1,0,0,0,1,1,1,85.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,0,1,0,1,1,1,-122.44607636391297,37.77566960624119,1,1,0.0,1,1,1,1,1,1,1,1,1,99.0
4,2.0,1.0,2.0,1,100,0,1,1,1,1,1,1,0,1,0,0,1,1,-73.95120992891303,40.67565421127062,1,1,0.0,1,1,1,0,0,1,1,1,1,94.0
2,1.0,1.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,-122.40883298098709,37.78935499072775,1,0,0.0,0,1,0,0,0,0,1,0,1,73.0
3,1.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.99781786429367,40.732926579195976,0,0,0.0,0,1,0,0,0,0,1,0,0,70.0
5,2.0,2.0,2.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.40251902402429,34.0523240727695,1,1,0.0,1,1,0,1,1,1,1,1,1,100.0
3,1.0,1.0,2.0,1,100,1,0,0,1,1,0,1,1,1,1,0,1,0,-73.79669753664349,40.6835752252633,1,1,0.0,1,0,1,0,0,1,1,1,1,94.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,1,0,0,0,0,1,1,-73.93004360023484,40.76084684366729,0,0,0.0,0,1,0,0,0,0,1,0,1,96.0
5,1.0,1.0,2.0,1,100,1,0,1,1,0,0,1,1,0,0,0,1,1,-118.24616491690912,34.03915489976052,1,0,0.0,1,1,1,1,1,0,1,1,1,97.0
1,0.0,1.0,1.0,0,100,0,1,1,1,0,0,0,0,0,0,0,1,0,-73.99472710450587,40.72144289083354,1,0,0.0,1,1,0,0,0,1,0,1,0,79.0
3,1.0,1.0,1.0,0,100,1,0,0,1,0,0,0,0,0,1,0,1,1,-77.03035508229405,38.92317703495046,1,0,0.0,1,1,1,1,1,0,1,0,0,90.0
5,1.0,2.0,2.0,0,90,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.94868315983149,40.82479942673871,0,1,0.0,1,1,1,0,0,0,1,1,0,100.0
4,1.5,2.0,3.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.99253342019831,40.659567285069365,1,1,0.0,1,0,0,1,1,0,0,1,1,100.0
2,1.0,1.0,1.0,0,79,1,0,0,1,0,0,1,0,0,0,0,0,0,-118.27612712508328,34.08483711721636,0,0,0.0,0,1,0,1,1,0,1,0,0,96.0
2,1.0,1.0,1.0,1,100,0,0,1,1,0,1,0,1,0,0,1,1,1,-87.69147744195595,41.90694229074849,1,1,0.0,1,1,0,1,1,0,1,1,1,100.0
8,2.0,4.0,5.0,1,100,1,0,0,0,0,0,1,1,0,0,0,1,1,-122.41221402289209,37.75577397210553,0,1,0.0,0,1,1,1,1,0,1,0,1,97.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.94194870955441,40.71936080785749,0,0,0.0,0,1,1,1,1,0,1,1,0,97.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.95292117888992,40.71261507682103,1,1,0.0,1,0,1,0,0,0,1,1,1,96.0
2,1.0,1.0,1.0,0,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.98599568612335,40.73057082651251,1,1,0.0,1,1,1,0,0,0,1,1,1,100.0
5,2.0,2.0,2.0,1,98,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.4440031609842,34.06263079598361,1,1,0.0,1,1,1,1,1,0,1,1,1,95.0
5,1.0,3.0,3.0,1,100,1,0,0,0,0,0,1,1,0,0,0,1,1,-122.43184989872788,37.77206543212257,0,0,0.0,0,1,0,1,1,0,1,1,1,94.0
2,1.0,0.0,1.0,1,97,1,0,0,0,0,0,0,0,0,1,1,1,0,-122.5095180808837,37.774825536612354,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
3,1.0,1.0,2.0,0,100,0,1,0,0,0,1,0,0,1,0,0,1,1,-122.41489342104752,37.78200740798921,0,1,0.0,0,0,1,1,1,0,1,0,1,95.0
7,1.0,2.0,4.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-87.71148447896392,41.931185424971325,1,1,0.0,1,1,1,1,1,1,1,1,1,99.0
4,2.0,2.0,2.0,1,100,1,0,0,0,1,1,0,1,1,0,1,1,1,-122.4129103703061,37.80649647516279,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,1,0,0,0,0,0,0,0,0,1,1,-122.41553236020069,37.78596964850637,1,1,0.0,1,1,1,0,0,0,1,1,1,93.0
1,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.95278044804027,40.68795074866204,0,0,0.0,0,0,1,1,1,0,1,1,1,100.0
3,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-76.98349038063269,38.89195323945579,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.98958533262875,40.71866736916513,1,1,0.0,1,1,1,0,0,1,1,1,0,94.0
1,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.99007176944805,40.764583291005785,1,1,0.0,0,1,1,1,1,1,1,1,1,89.0
2,1.0,1.0,1.0,1,100,1,0,0,0,0,0,0,0,0,1,1,1,1,-122.42152377950224,37.768054087846494,1,0,0.0,1,1,0,1,1,1,1,1,0,93.0
1,1.0,1.0,1.0,0,100,0,1,0,1,0,0,0,1,0,0,0,1,1,-118.62002487494829,34.21763286805277,0,1,0.0,0,1,1,0,0,1,1,1,0,80.0
3,2.0,1.0,1.0,1,83,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.98277166682979,40.72385477510221,0,0,0.0,1,0,1,1,1,0,1,1,1,100.0
2,1.0,1.0,6.0,1,70,0,1,0,0,0,0,1,1,0,0,0,1,1,-118.4637533038718,33.99453041526808,1,1,0.0,1,1,1,1,1,1,1,1,1,98.0
4,1.0,1.0,3.0,1,100,0,1,0,0,0,0,1,1,0,0,0,1,1,-122.44570938338278,37.78895493465219,1,1,0.0,0,1,1,1,1,1,1,1,1,94.0
6,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-87.64910500783388,41.94289560587593,0,1,0.0,0,0,0,1,1,0,1,1,1,100.0
2,1.0,1.0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,-73.96227265772015,40.65254954698187,1,0,0.0,1,0,0,1,1,1,1,1,0,80.0
3,1.0,1.0,2.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-118.32314334682007,34.096898328476875,0,0,0.0,1,1,1,1,1,0,1,1,1,98.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,1,1,1,-118.24706356314834,34.06880074910282,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
6,2.0,3.0,2.0,1,94,1,0,0,1,0,0,0,0,0,0,0,1,1,-87.67221492527612,41.94278184549725,0,0,0.0,0,1,0,0,0,0,1,0,1,86.0
2,1.0,1.0,2.0,0,100,0,1,0,0,0,0,0,1,0,0,0,1,1,-118.49171921436545,34.02641648175978,1,1,0.0,1,1,1,0,0,0,1,0,1,100.0
2,1.0,2.0,1.0,1,80,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.94981486386459,40.66847370195765,1,0,0.0,0,0,1,0,0,1,1,0,0,89.0
1,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,0,0,0,0,1,1,-73.9486088922703,40.711243489203966,1,1,0.0,1,1,1,0,0,0,0,1,0,100.0
3,1.0,1.0,1.0,1,70,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.93360387855681,40.85213399324855,0,1,0.0,1,0,1,0,0,1,1,1,1,93.0
7,2.5,5.0,7.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-117.79362780032064,34.034629983760546,1,1,0.0,1,1,1,1,1,0,1,1,1,96.0
3,1.0,2.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-74.00060105778421,40.745516025086495,1,1,0.0,1,1,1,0,0,0,0,1,1,100.0
1,1.0,1.0,1.0,1,100,0,0,0,0,0,0,0,0,0,0,1,1,1,-118.41172062608656,34.01771305192209,1,1,0.0,1,1,1,1,1,0,1,1,0,100.0
2,1.0,1.0,2.0,1,100,1,0,1,1,0,0,1,1,0,0,1,1,1,-73.9412903117736,40.66159396294229,1,0,0.0,1,1,1,0,0,1,1,1,1,84.0
2,1.0,1.0,1.0,1,40,0,1,0,0,0,0,0,0,0,0,0,1,1,-118.28339284040528,34.08318916327534,0,1,0.0,1,0,1,0,0,1,0,1,0,92.0
5,1.0,2.0,2.0,0,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.99265641463796,40.71613093266668,1,1,0.0,1,1,1,0,0,0,1,0,1,80.0
3,1.0,1.0,1.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,-77.03588027180997,38.919297141556655,1,1,0.0,1,0,1,1,1,0,1,0,1,100.0
3,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,-118.40990454003322,33.98606427103791,0,0,0.0,0,0,0,1,1,0,1,1,0,80.0
3,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.27771664964546,34.09464909098457,1,1,0.0,1,1,0,0,0,0,1,1,1,95.0
1,1.0,1.0,1.0,0,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.9783734638888,40.68766145196796,0,1,0.0,0,0,1,1,1,0,0,0,1,100.0
4,1.0,3.0,3.0,0,100,1,0,1,1,0,0,1,0,0,0,1,1,1,-73.96509251829144,40.67750144674632,1,1,0.0,1,1,1,0,0,0,1,1,1,93.0
2,1.0,1.0,2.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.97920348368658,40.67871828188081,1,1,0.0,0,1,1,0,0,0,1,1,1,85.0
5,1.0,2.0,3.0,1,80,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.98240920310822,40.72461804456868,1,1,0.0,0,1,1,0,0,0,1,1,0,70.0
4,2.0,2.0,2.0,1,97,1,0,0,1,0,0,1,1,0,1,0,1,1,-118.30436543371296,33.84491582176352,1,1,0.0,1,1,1,1,1,0,1,1,1,73.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,1,0,0,0,1,1,-117.9232125306844,34.145815556751444,1,1,0.0,1,1,1,1,1,0,1,1,1,91.0
1,1.0,0.0,1.0,1,100,1,0,0,0,0,0,0,0,0,0,1,1,1,-122.40942558724888,37.75656176623485,0,1,0.0,0,1,1,0,0,1,1,0,0,80.0
2,1.0,1.0,1.0,0,100,0,1,0,1,0,0,1,1,0,0,0,1,0,-117.91152036347872,33.98873866325956,1,1,0.0,1,1,1,1,1,0,1,1,1,83.0
3,1.0,1.0,1.0,1,100,1,0,1,1,0,0,1,1,0,0,0,1,1,-118.445048325174,34.05741558439003,1,1,0.0,1,1,1,1,1,0,1,1,1,40.0
2,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.95088190866045,40.71187698393428,0,0,0.0,0,0,0,0,0,0,1,1,1,100.0
4,1.0,0.0,2.0,1,100,1,0,1,1,0,0,1,0,0,1,0,1,1,-118.45471906618592,34.16073908286869,1,1,0.0,1,1,1,1,1,1,1,1,1,98.0
4,1.0,2.0,3.0,0,90,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.94849021448756,40.82379194974023,1,1,0.0,1,1,1,0,0,0,1,1,1,96.0
1,1.0,1.0,1.0,0,86,0,1,0,1,0,0,1,0,0,0,0,1,1,-118.30985614109645,34.10065975216079,1,1,0.0,1,1,1,1,1,0,1,1,1,97.0
2,1.0,1.0,1.0,0,100,0,1,0,1,0,0,1,1,0,0,0,1,1,-118.05068907648236,34.15232737923039,1,1,0.0,1,1,1,1,1,0,0,0,1,80.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,1,0,1,0,1,1,-76.99730411752147,38.950019788035945,1,1,0.0,1,1,1,0,0,1,1,1,1,88.0
3,1.0,1.0,2.0,1,99,1,0,1,1,1,1,1,0,1,1,0,1,1,-71.0697066587637,42.35891452791896,1,1,0.0,1,0,1,0,0,0,1,1,1,94.0
4,1.0,2.0,2.0,1,75,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.30011562824718,34.058011761943966,1,1,0.0,0,1,0,1,1,0,1,1,0,90.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,1,1,1,1,-77.02749000031321,38.92423311889989,1,1,0.0,1,1,1,0,0,0,1,1,0,95.0
2,1.0,1.0,1.0,0,100,0,1,0,1,0,0,0,1,0,0,0,1,0,-73.72900319433545,40.678361081930966,1,1,0.0,0,1,1,0,0,1,1,1,0,99.0
2,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-71.10067630071042,42.34510159111764,1,1,0.0,0,0,0,0,0,0,1,1,1,100.0
8,2.0,3.0,5.0,1,100,1,0,0,1,0,0,1,0,0,0,1,1,1,-87.67500554136986,41.94931537494229,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
3,1.0,0.0,2.0,1,100,1,0,0,0,0,0,0,0,0,0,0,1,1,-73.98206718894309,40.723673100400575,1,1,0.0,1,0,0,0,0,0,0,0,0,100.0
3,1.0,1.0,2.0,1,100,1,0,1,1,0,0,0,1,0,0,0,1,1,-118.36340446754308,34.07937106115524,1,1,0.0,1,1,0,0,0,0,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,1,0,0,0,1,0,0,0,0,1,1,-73.88624930316386,40.87371501605785,0,0,0.0,0,0,1,1,1,0,1,0,1,100.0
1,1.0,1.0,1.0,1,100,0,1,0,1,0,1,0,0,1,0,0,1,1,-73.98403238379142,40.65992488286095,1,1,0.0,1,1,1,0,0,1,1,1,1,97.0
2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.93016107123265,40.70374402448709,0,0,0.0,0,1,0,0,0,1,1,1,1,100.0
4,1.0,1.0,1.0,0,100,1,0,0,1,0,0,0,0,0,0,1,1,1,-73.94155671366943,40.68371275597574,1,0,0.0,0,1,1,0,0,0,1,0,0,87.0
3,2.5,1.0,1.0,0,100,0,1,1,1,0,0,0,0,0,0,1,1,1,-73.9549713964812,40.69071912280812,1,1,0.0,1,1,1,0,0,1,1,1,1,100.0
2,1.0,1.0,1.0,0,100,0,1,1,1,0,0,1,0,0,1,0,1,1,-73.98622882779375,40.72714929681944,1,1,0.0,0,1,1,0,0,0,1,0,1,93.0
6,1.0,3.0,3.0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,-122.42492381934872,37.76176009403668,1,1,0.0,1,1,1,1,1,1,1,1,0,99.0
2,1.0,1.0,1.0,0,100,0,1,1,0,0,0,1,1,0,0,0,1,1,-77.03065582705901,38.93183738643452,1,1,0.0,1,1,1,0,0,0,1,0,0,100.0
3,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,1,1,1,-118.34157171064872,33.940966844094426,1,1,0.0,1,1,1,0,0,0,1,1,0,86.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-87.64881564439987,41.9424163260582,1,0,0.0,1,1,1,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.95616046728945,40.80673820489762,0,0,0.0,0,0,1,1,1,0,1,1,0,100.0
6,1.0,1.0,4.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.35550896443208,34.07051985110417,1,1,0.0,1,1,1,1,1,1,1,1,1,95.0
2,1.5,1.0,1.0,1,100,0,1,1,1,0,0,0,1,0,0,0,1,1,-76.95214135298359,38.8997167257452,0,0,0.0,0,1,1,1,1,1,1,1,1,98.0
3,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,0,0,0,1,1,1,-73.97383024563406,40.68969862244359,0,0,0.0,0,1,1,0,0,0,1,0,0,96.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,1,0,0,0,1,1,-87.67933444012094,41.902354586549286,1,1,0.0,1,1,1,1,1,0,1,1,1,96.0
11,2.0,4.0,4.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.99556526680934,40.73661297815513,1,1,0.0,1,0,1,1,1,0,1,1,1,97.0
2,1.0,1.0,1.0,1,92,0,1,0,0,0,0,0,1,0,0,0,1,1,-118.35699985586804,33.98272060871865,1,1,0.0,1,1,1,0,0,1,1,1,1,92.0
3,1.0,1.0,2.0,1,100,0,1,1,1,0,0,1,1,0,0,0,1,1,-117.80232289760448,33.99494058129249,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,-73.89946185963592,40.66282106048968,0,1,0.0,1,1,1,0,0,0,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-71.05796513914946,42.3258608188432,0,0,0.0,0,1,0,1,1,0,1,1,0,100.0
3,1.5,2.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-118.2870422924136,34.105955878702176,0,1,0.0,0,1,0,1,1,0,1,0,1,88.0
3,1.0,1.0,2.0,1,100,0,1,1,1,0,0,1,1,0,0,1,1,1,-122.4145209191014,37.74993522868837,1,1,0.0,1,1,1,1,1,1,1,1,0,98.0
4,2.5,3.0,3.0,1,88,1,0,0,1,0,0,1,0,0,0,0,1,1,-118.46375430443096,33.99143959481427,0,0,0.0,0,0,1,1,1,0,1,1,1,100.0
6,2.0,3.0,3.0,1,100,1,0,0,0,0,0,1,1,0,0,0,1,1,-118.4099221195766,34.006576549607914,1,0,0.0,1,1,1,1,1,1,1,1,0,95.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,1,0,0,0,1,1,-118.3115473676496,34.05978822069944,1,1,0.0,1,1,1,1,1,1,1,1,1,98.0
2,1.0,0.0,1.0,1,100,1,0,0,0,0,0,0,1,0,0,0,1,1,-118.3846911913058,33.844575558370806,0,1,0.0,0,0,1,1,1,0,1,0,0,86.0
2,1.0,1.0,1.0,0,100,0,1,1,0,0,0,1,0,0,0,1,0,0,-117.91440469661508,33.96673888786639,0,0,0.0,0,0,0,0,0,0,0,0,0,100.0
4,1.0,2.0,3.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.94038470657794,40.67750828800514,1,1,0.0,1,1,1,0,0,1,1,1,0,96.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-118.45588145894396,34.04517407427689,1,1,0.0,1,1,1,1,1,1,1,1,1,93.0
2,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-73.99233323321106,40.71608285826044,0,1,0.0,1,0,1,0,0,0,1,1,1,80.0
2,1.0,1.0,1.0,0,50,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.93746628296493,40.69286140934381,0,1,0.0,0,0,1,0,0,0,0,1,1,83.0
4,1.0,0.0,1.0,0,100,1,0,1,1,0,0,0,0,0,0,0,1,1,-87.65352703670914,41.94445162338268,0,1,0.0,0,1,0,1,1,0,1,0,0,100.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,1,0,0,0,0,1,0,-118.32338435705508,34.08431908559307,1,0,0.0,1,1,1,0,0,0,1,1,0,95.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.97841660288468,40.78211088272821,0,0,0.0,0,0,0,1,1,0,0,0,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,1,0,0,0,1,0,-118.8018361529908,34.031816198587755,1,0,0.0,0,1,1,0,0,0,0,0,0,94.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,1,0,0,0,1,0,-118.476596994734,34.15584517052753,1,1,0.0,1,1,1,0,0,1,1,1,1,98.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.96180760920822,40.659553317548905,0,0,0.0,0,1,0,1,1,0,1,1,1,100.0
6,1.0,1.0,3.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-74.00137562217037,40.73985303407042,0,0,0.0,0,1,0,1,1,0,1,1,0,86.0
6,2.0,2.0,3.0,1,80,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.4774482093266,34.01772515401989,1,1,0.0,1,1,1,1,1,0,1,1,1,98.0
3,1.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.99676823876273,40.73579699568771,0,0,0.0,0,1,0,0,0,1,1,1,1,93.0
6,2.0,1.0,2.0,0,100,0,1,1,1,0,0,1,0,0,0,1,1,1,-73.91118013702594,40.70509063843232,1,0,0.0,1,0,1,0,0,1,1,1,0,86.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,1,0,0,1,1,0,-118.01296526677883,33.95254496943918,0,1,0.0,0,0,1,0,0,0,1,0,1,97.0
6,1.0,2.0,3.0,1,100,1,0,1,1,0,0,1,0,0,0,0,1,1,-73.97442553002196,40.794781883098544,1,0,0.0,1,1,1,0,0,0,1,1,1,87.0
2,1.0,1.0,1.0,0,100,0,1,1,1,0,0,1,0,0,0,0,1,1,-73.98740876767265,40.766383517296696,0,0,0.0,0,0,0,0,0,0,1,1,1,80.0
3,1.5,1.0,2.0,1,100,0,1,0,1,0,0,1,0,0,0,1,1,1,-87.64952683907082,41.958875308764576,1,1,0.0,0,1,1,1,1,0,1,1,1,100.0
6,1.0,3.0,5.0,1,100,1,0,1,1,1,1,1,0,0,0,0,1,1,-73.90853044526071,40.71402078625334,1,0,0.0,1,0,1,0,0,0,1,1,1,100.0
2,1.0,1.0,1.0,1,100,1,0,0,0,0,0,1,0,0,0,0,1,1,-118.48962686362756,34.00615900920522,0,1,0.0,0,0,0,0,0,0,1,1,1,87.0
10,2.5,3.0,6.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.30905533683632,34.1068121518607,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,1,0,0,1,1,1,-118.28191140024212,34.014038398025214,1,1,0.0,1,1,1,1,1,1,1,1,1,98.0
3,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,0,-73.96772044001696,40.79467576420815,1,1,0.0,1,1,1,1,1,0,1,1,1,97.0
2,1.5,1.0,1.0,0,100,0,1,1,1,0,0,0,1,0,0,0,1,1,-73.93956394398695,40.7218488877332,1,1,0.0,1,1,1,0,0,1,1,1,1,81.0
1,1.0,1.0,1.0,1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,-118.19054487729836,33.815044959103645,0,0,0.0,0,0,0,0,0,0,0,0,0,92.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,1,0,1,1,1,1,-118.29261108344002,34.10968084484943,1,1,0.0,1,1,1,0,0,1,1,1,1,100.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-118.44458943980356,33.997995241062824,0,1,0.0,0,1,1,0,0,1,1,1,0,100.0
10,5.0,4.0,6.0,1,82,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.95175276653677,40.7815501194884,1,1,0.0,1,0,1,1,1,0,1,1,1,91.0
2,1.0,0.0,1.0,1,90,1,0,0,1,0,0,0,0,0,0,1,1,1,-73.8875262392526,40.72152835618454,1,1,0.0,1,1,1,1,1,0,1,1,1,97.0
7,2.0,4.0,4.0,1,100,1,0,0,1,0,0,1,1,0,0,1,1,1,-118.36986357905664,34.080207420574425,1,1,0.0,1,1,1,1,1,0,1,1,1,99.0
2,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,-118.35676498338856,34.04351019703296,1,1,0.0,1,1,0,0,0,0,1,1,1,100.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.99792598168086,40.69266525899294,1,1,0.0,1,1,1,0,0,0,1,1,0,93.0
2,4.0,1.0,1.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-76.9992262704433,38.87939747045332,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
1,1.0,1.0,1.0,0,100,0,1,1,1,0,0,0,0,0,0,0,1,1,-73.98431550811134,40.74509845772711,0,0,0.0,0,0,0,0,1,0,0,1,1,100.0
2,1.0,1.0,1.0,1,100,0,0,0,0,0,0,1,0,0,0,0,1,1,-73.94873879134846,40.65221511328356,0,1,0.0,0,1,1,1,1,1,1,1,0,91.0
4,1.0,2.0,2.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.96242346482397,40.67890268539063,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
1,1.0,1.0,1.0,0,90,0,1,1,0,0,0,0,1,0,0,0,1,1,-73.9211173208253,40.77027858695921,0,0,0.0,0,1,1,1,1,0,1,0,1,100.0
6,1.0,2.0,3.0,1,83,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.92767571556244,40.686131892447726,1,1,0.0,1,0,1,0,0,0,1,0,1,78.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,0,-118.34505999004637,34.046042153076264,1,0,0.0,1,0,0,0,0,1,1,1,0,92.0
